id_convocatoria,cui
1143653,2540720
1143658,2684984
1143672,2607289
1143687,2263802
1143691,2597413
1143709,2572130
1143720,2664105
1143729,2636962
1143736,2645315
1143756,2637981
1143757,2268485
1143758,2569253
1143772,"2697679,2697835"
1143777,2664892
1143785,2633667
1143795,2605154
1143796,2540557
1143802,"2543833,2653950,2653951,2653969,2670355,2678573"
1143813,2680896
1143835,2437146
1143859,2690483
1143866,2634649
1143870,2690253
1143871,2485878
1143884,2640251
1143890,2635735
1143892,2685875
1143897,2649548
1143905,2643938
1143913,2691445
1143917,2636941
1143918,2655586
1143921,2477014
1143925,2594335
1143947,2690415
1143949,2178712
1143950,2624233
1143961,2478838
1143967,2609333
1143970,2685111
1143992,2642043
1144001,2687707
1144008,2578114
1144012,2686033
1144021,2491433
1144035,2618096
1144048,2618106
1144056,2624233
1144057,2695525
1144077,2487519
1144097,2293124
1144103,2491159
1144106,2336294
1144122,2263802
1144123,2637006
1144136,2536234
1144147,2660699
1144151,2569454
1144171,2651519
1144174,2655600
1144176,2475038
1144177,2518629
1144182,2475038
1144186,2657644
1144192,2693784
1144202,2596792
1144204,2663180
1144214,2679803
1144233,2595638
1144263,2620235
1144264,"2460346,2560346"
1144271,2233891
1144303,2110894
1144306,2234524
1144311,"2455070,2455201,2455210"
1144320,2402065
1144323,2545851
1144348,2682902
1144352,2585662
1144355,2412958
1144356,2589837
1144361,2631340
1144362,2234524
1144364,2608353
1144369,2412953
1144398,2589529
1144404,2647878
1144406,2289661
1144413,2427221
1144415,2664425
1144416,2574040
1144429,2593611
1144434,"2688053,2688582"
1144437,2662495
1144451,2460828
1144458,2427223
1144472,2635308
1144473,2628150
1144476,2568878
1144480,2388313
1144488,2593645
1144497,2661480
1144502,2489112
1144503,2323853
1144513,2338919
1144540,2476228
1144551,2368272
1144555,2338919
1144565,2484002
1144570,"2611513,2644956"
1144592,2680892
1144607,2687551
1144615,2645295
1144619,2195069
1144621,2635831
1144622,2651106
1144623,2653371
1144624,2612673
1144629,2465688
1144640,2521936
1144641,2677527
1144647,2500953
1144700,2689066
1144722,2697835
1144737,2671804
1144743,2383051
1144746,2649430
1144748,2619682
1144752,2678536
1144757,2617539
1144760,2313356
1144766,2679903
1144772,2293124
1144782,2163853
1144794,2676884
1144795,2322215
1144800,2313356
1144805,2569463
1144813,2690794
1144819,2682962
1144847,2660500
1144848,2575060
1144860,2645577
1144879,2650037
1144883,2432706
1144884,2630013
1144887,2685460
1144888,2456299
1144893,2611899
1144900,"2671097,2671787,2672026"
1144933,2327505
1144936,2522919
1144941,2690723
1144947,2685568
1144954,"2671594,2672039"
1144958,2594335
1144966,2376545
1144967,2559918
1144971,2576145
1144973,2470873
1144974,"2675696,2676268,2676306"
1144975,2289661
1144981,2639190
1144988,2539293
1144989,2633736
1144990,2669043
1144998,2697680
1145000,"2668513,2668560,2670136,2673169"
1145001,2696987
1145004,2632272
1145009,2250396
1145018,2574514
1145020,2592065
1145022,2697450
1145027,2330099
1145028,2612967
1145031,2636516
1145032,2699787
1145037,2693515
1145038,2681572
1145040,2259238
1145043,2217482
1145047,2575205
1145069,2494821
1145072,2490431
1145076,2624155
1145093,2579856
1145096,2293124
1145097,2687707
1145106,2660599
1145130,2674213
1145131,2660599
1145133,2476063
1145143,2536052
1145144,2639807
1145148,2636147
1145157,2654874
1145166,2625233
1145179,2587484
1145183,2645700
1145192,2660599
1145194,2502884
1145196,2636138
1145205,2635157
1145207,2635412
1145215,2293124
1145226,2676862
1145235,2637927
1145239,2639505
1145241,2660599
1145245,2647170
1145253,2526624
1145255,2609660
1145261,2171553
1145274,2636502
1145278,2353873
1145290,2649137
1145293,2659137
1145301,2655770
1145309,2683876
1145315,2585600
1145317,2519275
1145324,2635820
1145327,2692246
1145334,2485619
1145337,2635342
1145344,2630370
1145348,2607904
1145355,2339108
1145363,2411336
1145376,2589021
1145391,2634121
1145406,2371698
1145407,2614631
1145434,2586604
1145437,2592667
1145449,2600311
1145470,2572238
1145473,2600311
1145475,2460828
1145476,2629680
1145484,2597303
1145491,2514428
1145496,2598517
1145501,2555727
1145504,2186641
1145506,2636444
1145518,2474757
1145519,2640756
1145522,2639765
1145527,2629731
1145529,"2456732,2628240"
1145538,2599299
1145542,2633381
1145561,2188542
1145563,2657321
1145568,2628310
1145591,2633200
1145599,2685387
1145627,2628056
1145628,2671709
1145638,2484288
1145642,2628117
1145654,2645169
1145672,2446543
1145685,2446027
1145692,2544773
1145700,2544773
1145726,2570395
1145730,2613103
1145749,2570601
1145753,2636800
1145755,2446795
1145777,2698967
1145804,2680052
1145805,2675076
1145806,2661999
1145813,2437084
1145824,2508309
1145826,2621534
1145845,2599680
1145853,2640423
1145870,2588987
1145888,2235892
1145892,2383051
1145902,2669241
1145904,2626425
1145907,2526736
1145908,2691002
1145911,2567250
1145917,2541674
1145918,2635376
1145924,2567250
1145925,2666494
1145931,2567250
1145934,2211919
1145938,2628056
1145943,2636185
1145946,2567250
1145953,2686706
1145956,2682692
1145958,2668201
1145973,2619840
1145975,2670539
1145977,2472390
1145979,2679160
1145990,2115960
1145996,2691018
1145998,2663683
1145999,2561925
1146005,2685361
1146011,2675499
1146019,2163760
1146024,2686705
1146026,"2621033,2821033"
1146030,2519701
1146040,2460980
1146047,2626058
1146048,2639482
1146049,2357092
1146055,2691584
1146065,2611223
1146067,2268485
1146068,2685582
1146069,2412953
1146098,2110894
1146102,2628056
1146114,2686009
1146129,2608618
1146146,2414212
1146147,2639682
1146151,2542187
1146163,2697630
1146166,2651770
1146169,2448238
1146180,2610053
1146181,2536106
1146183,2628310
1146190,2601335
1146191,2361679
1146207,2652369
1146211,2641870
1146221,"2596639,2596939"
1146223,2656432
1146231,2567250
1146232,2472312
1146237,2110894
1146238,2693876
1146243,2650920
1146247,2689973
1146252,2627372
1146254,2697207
1146256,2701278
1146262,2498092
1146270,2607312
1146272,2678477
1146281,2640275
1146288,2473782
1146293,2437084
1146306,2643660
1146308,2668201
1146315,2532943
1146316,2682964
1146350,2619513
1146366,2621770
1146368,2297121
1146371,2361679
1146377,2188542
1146380,2668057
1146384,2670832
1146391,2335745
1146396,2699531
1146415,2641172
1146416,2469257
1146421,2675917
1146423,2546479
1146440,2669787
1146453,2650457
1146454,2368272
1146475,2692185
1146486,2695525
1146488,2567470
1146497,2591431
1146498,2567470
1146499,2557657
1146500,2657721
1146501,2665358
1146504,2523955
1146515,2591982
1146516,2640280
1146522,2480499
1146526,2616477
1146527,2468744
1146531,2631228
1146537,2678985
1146539,2703132
1146540,2513326
1146558,2639716
1146571,2677360
1146574,2499750
1146575,2549816
1146577,2373883
1146584,2690908
1146588,2631012
1146594,2667860
1146597,2597865
1146607,2690044
1146630,2543788
1146637,2683825
1146668,2633482
1146680,2680892
1146686,2693667
1146715,2650296
1146717,"2563406,2563493,2563494,2563495,2563498"
1146735,2635008
1146738,2385673
1146740,2502175
1146744,2635841
1146768,2596792
1146770,2567250
1146773,2700311
1146782,2317287
1146788,2497272
1146799,2668705
1146805,2611899
1146807,2694103
1146825,2637545
1146830,2146133
1146857,2394745
1146867,2519455
1146876,2687981
1146881,2516393
1146889,2633369
1146890,2470873
1146896,2679139
1146904,2551715
1146909,2496443
1146919,2403364
1146922,2644663
1146928,2604682
1146943,2554319
1146955,2520250
1146980,2596854
1146984,2215017
1147008,2697639
1147009,2681695
1147012,2684111
1147013,2562003
1147020,2637152
1147021,2642055
1147036,2599337
1147042,2627198
1147043,2667894
1147062,2665569
1147067,2606029
1147074,2699017
1147089,2599852
1147099,2599635
1147107,2679675
1147108,2403364
1147112,2681992
1147119,2174717
1147123,2457873
1147124,2606300
1147127,2476726
1147131,2640847
1147135,2681992
1147139,2627487
1147140,2685685
1147146,2693298
1147147,2616191
1147164,2622070
1147167,2675183
1147170,2595638
1147191,2502296
1147197,2674306
1147199,2446047
1147205,2535664
1147211,2440802
1147224,"2675386,2697249"
1147230,2484613
1147233,2607147
1147239,2187345
1147240,2618118
1147260,2624704
1147265,2501424
1147266,2591265
1147268,2437084
1147271,2685482
1147274,2606366
1147277,2620173
1147289,2652409
1147290,2548775
1147292,2480499
1147303,2412953
1147309,2686245
1147312,2587764
1147313,2357330
1147327,2664463
1147338,2681169
1147340,2487744
1147345,2635929
1147348,2605539
1147357,2650708
1147361,2637433
1147368,2631860
1147372,2691332
1147376,2321390
1147382,2656643
1147384,2616477
1147387,2646113
1147388,2638030
1147391,2453380
1147394,2336076
1147410,2323700
1147416,2643926
1147434,2633975
1147439,2320733
1147443,2693430
1147445,2586604
1147446,2471932
1147460,2685153
1147463,2678543
1147475,2633200
1147479,2678687
1147481,2697468
1147484,2635107
1147485,2663082
1147489,2609432
1147495,2659368
1147507,2670935
1147508,2634618
1147509,2668766
1147513,2647935
1147537,2485912
1147538,2526523
1147542,2619451
1147543,2669065
1147545,2631367
1147546,2673519
1147548,2691411
1147580,2678446
1147581,2665749
1147586,2473514
1147610,2622963
1147620,2607873
1147631,2593318
1147637,2630370
1147646,2566783
1147654,2537063
1147669,2685482
1147673,2675887
1147674,2507034
1147676,2687622
1147699,2612927
1147701,2651142
1147705,2506684
1147707,2631075
1147720,2650667
1147721,2491159
1147728,2639875
1147732,2664758
1147734,2257064
1147741,2651142
1147742,2335880
1147744,2357330
1147748,2484288
1147753,2480499
1147764,2599833
1147773,"2167628,2167631,2167632,2167636,2167649,2170701,2170703,2186462,2186467,2191609,2235162,2251709,2254029,2255845,2269286,2269289,2273584,2300276,2302660,2311617,2665187"
1147777,2688316
1147778,2689712
1147793,2522919
1147802,2630357
1147803,2574666
1147814,2651869
1147815,2645831
1147818,2690995
1147827,2518837
1147830,2611177
1147833,2573870
1147841,2533914
1147843,2499971
1147845,2557898
1147846,2306199
1147847,2575231
1147861,2519275
1147863,2492991
1147866,2624286
1147870,2670269
1147871,2693110
1147873,2573889
1147875,2644124
1147879,2681796
1147884,2643834
1147891,2538950
1147902,2445403
1147907,2336294
1147911,2643875
1147920,2655900
1147929,2561031
1147952,2641632
1147966,2623445
1147967,2615467
1147970,"2551148,2551238,2659880,2665206,2665207,2665208,2665646"
1147977,2641478
1147984,2357092
1147985,2687650
1147986,2696196
1147990,2537699
1148000,2634928
1148011,2517710
1148039,2477081
1148040,2382416
1148053,"2528666,2682012"
1148055,2484288
1148056,2104591
1148058,2691018
1148060,2627090
1148062,2634269
1148066,2506806
1148068,2636786
1148071,2604095
1148073,2636864
1148074,"2638748,2639610"
1148084,2694785
1148086,2535925
1148092,2640761
1148093,2611768
1148107,2687258
1148108,"2665097,2668082"
1148115,2522919
1148120,2644188
1148138,2632182
1148144,2621389
1148145,2186641
1148150,2690646
1148152,2538950
1148155,2566676
1148157,2636840
1148165,2689516
1148166,2642288
1148193,2653277
1148195,2572359
1148198,2536234
1148199,2536234
1148200,2645295
1148222,2643053
1148225,2349126
1148229,2167628
1148230,2571007
1148234,2633777
1148235,2610029
1148236,2483565
1148237,2646280
1148241,2685080
1148246,2682012
1148253,2684815
1148255,2587696
1148278,2607080
1148289,2689482
1148311,2663715
1148327,2521936
1148338,2570322
1148342,2518450
1148346,2337904
1148349,2501680
1148354,2601858
1148366,2416816
1148377,2505328
1148382,2693586
1148387,2486777
1148409,2628941
1148412,2687658
1148450,2593278
1148458,2636840
1148479,2685231
1148486,2688080
1148487,2634992
1148488,2289661
1148491,2465820
1148492,2627836
1148495,2698929
1148500,2557462
1148511,2435658
1148512,2661792
1148513,2679681
1148533,2685519
1148535,2460828
1148536,2339710
1148542,2641476
1148547,2383051
1148554,2639887
1148555,2653441
1148565,2383051
1148574,2627388
1148575,2691956
1148581,2687568
1148583,2616989
1148586,2570144
1148595,2436681
1148599,2595528
1148600,2535925
1148605,2661314
1148621,2221684
1148623,2599981
1148629,2642303
1148642,2703941
1148643,2563800
1148651,2610272
1148655,2465466
1148659,2178712
1148661,2506806
1148665,2513904
1148671,2593714
1148688,2701726
1148693,2684593
1148697,2472573
1148730,2484920
1148734,2690949
1148745,2615896
1148762,2594962
1148774,2457977
1148778,2625818
1148781,2479852
1148827,2307353
1148857,2624704
1148867,2700608
1148879,2601335
1148912,2518237
1148921,2696372
1148925,2643938
1148932,2643938
1148933,2216828
1148941,2526287
1148942,2417765
1148948,2521936
1148964,2320691
1148969,2651406
1148970,2383051
1148974,2411335
1148976,2657869
1148980,"2653475,2691481"
1148982,2653475
1148987,2694785
1148988,2682441
1148993,2608601
1149005,2323700
1149006,2678292
1149016,2613105
1149021,2642476
1149029,2694765
1149031,2634742
1149038,2641814
1149043,2660497
1149048,2687077
1149053,2522909
1149057,2691574
1149058,2511654
1149060,2690687
1149068,2612509
1149071,2579121
1149072,2673038
1149081,2665948
1149086,2662861
1149090,2323700
1149100,2553094
1149109,2666695
1149115,2235892
1149140,2640613
1149150,2506806
1149159,2625964
1149168,2522286
1149171,2690517
1149182,2513158
1149184,2646412
1149186,2446795
1149190,2666959
1149194,2570586
1149199,2515752
1149210,2592139
1149214,2640894
1149221,2640482
1149233,2631728
1149238,2499252
1149239,2675436
1149240,2554322
1149242,2647565
1149263,2301177
1149266,2558749
1149272,2499252
1149286,2486406
1149290,2644992
1149293,2521673
1149294,2688982
1149295,2505394
1149298,2598677
1149301,2527680
1149305,2613526
1149309,2675881
1149310,2675280
1149313,2687984
1149317,2439878
1149324,2532039
1149330,2622963
1149335,2687860
1149352,2695291
1149354,2699487
1149355,2419180
1149361,2643522
1149370,2611768
1149374,2473696
1149375,2640950
1149376,2532104
1149378,2693109
1149380,2651942
1149381,2323700
1149387,2630357
1149391,2656962
1149396,2549369
1149398,2506937
1149400,2563029
1149401,2640961
1149402,2625936
1149406,2640932
1149415,2611045
1149424,2595240
1149425,2537927
1149430,2685822
1149431,2507512
1149435,2695642
1149443,2460966
1149444,2685153
1149446,2361679
1149452,2696500
1149454,2624155
1149456,2677598
1149459,"2612673,2624155"
1149474,2483346
1149482,2691632
1149490,2528640
1149495,2412953
1149500,2422627
1149503,2474778
1149518,2674324
1149528,2337904
1149535,2684592
1149536,2650054
1149554,2639741
1149555,2541486
1149556,2639179
1149558,2575138
1149563,2634292
1149574,2678710
1149579,2655770
1149594,2300391
1149601,2626307
1149606,2640120
1149623,2635311
1149627,2628087
1149628,2300391
1149632,2638125
1149639,2680656
1149642,2675870
1149645,2509015
1149650,2640841
1149651,2562003
1149655,2524653
1149658,2472390
1149659,2655654
1149660,2641165
1149668,2510596
1149672,2166595
1149676,2609089
1149684,2652266
1149685,2166595
1149694,2527553
1149715,"2695685,2695780"
1149722,2251549
1149731,2644965
1149737,2602482
1149743,2684413
1149750,2555727
1149765,2698829
1149770,2635225
1149771,2629347
1149783,2637006
1149786,2629347
1149793,2630116
1149802,2691535
1149808,2697511
1149815,2702859
1149817,2323700
1149820,2631326
1149822,2217482
1149827,2344447
1149832,2480453
1149834,2525385
1149836,2634555
1149859,2576800
1149864,2685460
1149867,2455696
1149868,2281102
1149871,2436681
1149875,2108455
1149898,2589909
1149910,2505382
1149915,2611091
1149916,2635107
1149946,2605539
1149947,2511506
1149951,2171488
1149957,2596381
1149960,2676659
1149966,2688385
1149967,"2377711,2517729,2651272,2651665,2651709,2651737"
1149975,2611899
1149983,2664860
1149991,2467483
1150006,2506106
1150008,2402783
1150009,2634386
1150021,2436681
1150024,2685206
1150028,"2487112,2506684"
1150054,2666628
1150055,2342275
1150062,2553715
1150068,2468844
1150075,2513499
1150087,2607312
1150090,2692812
1150096,2608469
1150104,"2665197,2665235,2665262,2665269"
1150107,2574030
1150117,2571843
1150122,2605539
1150123,2656778
1150130,"2681672,2681673,2681686,2681699,2685558,2685559,2685561,2685570,2685655"
1150135,2642756
1150143,"2602585,2602660,2602678,2602786,2602805,2602855,2602857,2602875,2602879,2661885"
1150150,2585346
1150152,2517710
1150154,2697779
1150155,2329357
1150159,2594335
1150162,2435090
1150164,2638323
1150187,2579255
1150196,2500953
1150198,2694799
1150216,2672799
1150218,2647794
1150219,2537043
1150222,2665569
1150223,2624508
1150226,2498007
1150242,2142913
1150250,2610522
1150255,2130855
1150257,2541665
1150263,2060477
1150275,2685954
1150288,2418764
1150298,2676903
1150299,2652934
1150310,2411336
1150313,2590280
1150321,2470690
1150323,2551688
1150338,2665569
1150346,2685519
1150354,2563675
1150362,2559904
1150365,"2681632,2681646,2681652,2681678,2683972,2685565"
1150376,2696489
1150377,2662900
1150394,2596337
1150398,2485926
1150401,2701122
1150406,2641828
1150409,2642043
1150419,2664513
1150423,2234524
1150426,2591754
1150427,2491159
1150436,2155179
1150437,2503097
1150451,2687981
1150456,2486087
1150457,2626851
1150464,2675798
1150465,2454260
1150476,2589270
1150492,2628122
1150500,2641851
1150505,2654087
1150506,2698266
1150511,2686507
1150513,"2412953,2412958"
1150515,2540380
1150530,2576201
1150534,2549369
1150535,2585346
1150550,2597974
1150557,2684097
1150579,2437700
1150583,2438586
1150588,2685499
1150590,2438586
1150612,2570904
1150620,2697639
1150635,2642303
1150637,2606991
1150648,2437700
1150656,2590087
1150669,2357322
1150670,2564802
1150671,2692697
